Provider,PotentialFraud,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_std,InscClaimAmtReimbursed_count,DeductibleAmtPaid_sum,DeductibleAmtPaid_mean,Inpatient,Outpatient,UniqueAttendingPhysicians,UniqueOperatingPhysicians,UniqueOtherPhysicians,FraudBinary,Inpatient_Ratio,Total_Physicians,Amount_Per_Physician,Inpatient_Outpatient_Ratio,Deductible_Ratio,Pct_Male,Unique_Races,Unique_States,Pct_RenalDisease,Pct_Alzheimer,Pct_Heartfailure,Pct_Diabetes
PRV53960,No,127360,303.24,609.33,420,1030.0,2.45,0,420,21,17,16,0,0.0,38,3351.5789473684213,0.0,0.008087248058667881,0.4783,3,2,0.2348,1.6435,1.4609,1.3304
PRV53961,Yes,811460,6290.39,7207.6,129,102868.0,803.66,97,32,23,6,13,1,0.751937984496124,29,27981.379310344826,2.9393939393939394,0.12676887737056988,0.4597,4,6,0.1774,1.5323,1.2903,1.2581
PRV53963,No,70660,1811.79,7517.04,39,4292.0,110.05,4,35,32,7,11,0,0.10256410256410256,39,1811.7948717948718,0.1111111111111111,0.060740719774698915,0.5135,3,5,0.1892,1.5946,1.4865,1.2432
PRV53964,No,40830,279.66,624.59,146,220.0,1.51,0,146,14,7,12,0,0.0,21,1944.2857142857142,0.0,0.005388062991354608,0.4198,3,6,0.1358,1.5679,1.4074,1.321
PRV53965,No,32070,291.55,591.25,110,170.0,1.55,0,110,12,8,9,0,0.0,20,1603.5,0.0,0.005300738985376197,0.4242,2,1,0.2121,1.7879,1.3636,1.3939
PRV53966,No,500,250.0,70.71,2,0.0,0.0,0,2,2,0,1,0,0.0,2,250.0,0.0,0.0,0.5,1,1,0.5,1.5,1.5,1.5
PRV53967,No,100,50.0,42.43,2,0.0,0.0,0,2,1,0,1,0,0.0,1,100.0,0.0,0.0,0.5,1,1,0.0,2.0,2.0,1.0
PRV53968,No,6600,206.25,434.81,32,150.0,4.69,0,32,8,3,5,0,0.0,11,600.0,0.0,0.022723829722769276,0.4333,2,2,0.1667,1.6,1.4,1.3
PRV53969,No,35990,305.0,641.31,118,290.0,2.46,0,118,16,13,11,0,0.0,29,1241.0344827586207,0.0,0.008057569948042567,0.4028,2,3,0.1389,1.7083,1.4583,1.4167
PRV53970,No,65200,16300.0,14027.12,4,3204.0,801.0,3,1,2,2,2,0,0.75,4,16300.0,1.5,0.049140350608119505,0.5,1,1,0.25,1.75,1.25,1.5
PRV53971,No,22210,217.75,347.96,102,820.0,8.04,0,102,4,3,4,0,0.0,7,3172.8571428571427,0.0,0.036918643915177164,0.3818,2,1,0.0909,1.5091,1.4909,1.3273
PRV53972,No,51920,701.62,1996.56,74,6578.0,88.89,6,68,18,8,14,0,0.08108108108108109,26,1996.923076923077,0.08695652173913043,0.12669247510641166,0.4426,2,2,0.1639,1.5574,1.3279,1.2951
PRV53973,No,45130,265.47,527.79,170,390.0,2.29,0,170,13,10,9,0,0.0,23,1962.1739130434783,0.0,0.00864151027010259,0.3929,4,2,0.1071,1.7143,1.4167,1.4167
PRV53974,No,12950,193.28,434.01,67,60.0,0.9,0,67,13,6,10,0,0.0,19,681.578947368421,0.0,0.0046328468844104706,0.2881,2,2,0.1356,1.6271,1.4915,1.3898
PRV53975,No,11390,162.71,339.46,70,420.0,6.0,0,70,10,5,6,0,0.0,15,759.3333333333334,0.0,0.03687121411640769,0.4762,2,1,0.2619,1.619,1.381,1.2619
PRV53977,No,22120,340.31,640.82,65,0.0,0.0,0,65,2,2,2,0,0.0,4,5530.0,0.0,0.0,0.35,4,2,0.1,1.625,1.35,1.2
PRV53978,No,100,100.0,0.0,1,0.0,0.0,0,1,1,1,1,0,0.0,2,50.0,0.0,0.0,0.0,1,1,0.0,2.0,2.0,1.0
PRV53979,No,26170,339.87,581.65,77,190.0,2.47,0,77,16,7,11,0,0.0,23,1137.8260869565217,0.0,0.007259944213060258,0.3421,3,1,0.1316,1.6579,1.4474,1.4737
PRV53980,No,3730,169.55,269.49,22,0.0,0.0,0,22,10,4,5,0,0.0,14,266.42857142857144,0.0,0.0,0.4667,2,1,0.2667,1.8,1.4,1.3333
PRV53981,No,4810,218.64,534.36,22,0.0,0.0,0,22,13,5,4,0,0.0,18,267.22222222222223,0.0,0.0,0.4545,3,2,0.1818,1.6818,1.5,1.3182
PRV53982,No,980,108.89,89.08,9,0.0,0.0,0,9,5,1,3,0,0.0,6,163.33333333333334,0.0,0.0,0.1111,1,2,0.1111,1.4444,1.2222,1.4444
PRV53983,No,6400,266.67,664.43,24,20.0,0.83,0,24,8,2,4,0,0.0,10,640.0,0.0,0.0031245117950320263,0.3478,2,1,0.4348,1.5652,1.3043,1.1739
PRV53985,Yes,163330,829.09,3405.74,197,9114.0,46.26,8,189,8,7,2,1,0.04060913705583756,15,10888.666666666666,0.042105263157894736,0.05580079715424506,0.4355,3,2,0.1935,1.6452,1.4677,1.3387
PRV53986,No,90060,2001.33,3920.66,45,11888.0,264.18,11,34,14,10,6,0,0.24444444444444444,24,3752.5,0.3142857142857143,0.13199942261356193,0.3571,4,2,0.2381,1.5238,1.3333,1.3095
PRV53988,No,6360,198.75,234.42,32,0.0,0.0,0,32,20,7,10,0,0.0,27,235.55555555555554,0.0,0.0,0.36,2,3,0.16,1.68,1.36,1.32
PRV53989,No,22130,819.63,2536.39,27,1148.0,42.52,1,26,13,4,6,0,0.037037037037037035,17,1301.764705882353,0.037037037037037035,0.051872938412182004,0.3182,3,2,0.2727,1.5455,1.4545,1.3182
PRV53990,No,63350,639.9,2043.84,99,5540.0,55.96,5,94,23,11,13,0,0.050505050505050504,34,1863.235294117647,0.05263157894736842,0.08744929046108191,0.4464,2,1,0.1071,1.5536,1.375,1.3393
PRV53991,No,14050,226.61,446.35,62,160.0,2.58,0,62,11,4,7,0,0.0,15,936.6666666666666,0.0,0.011387089886840795,0.4035,2,3,0.2105,1.5088,1.4561,1.3684
PRV53992,No,87620,359.1,634.08,244,480.0,1.97,0,244,2,2,0,0,0.0,4,21905.0,0.0,0.005478138802341904,0.3762,3,1,0.1881,1.6436,1.4653,1.3366
PRV53993,No,53770,267.51,497.67,201,560.0,2.79,0,201,17,13,14,0,0.0,30,1792.3333333333333,0.0,0.010414535716278291,0.3551,3,2,0.1121,1.5888,1.4766,1.3925
PRV53994,No,46000,264.37,579.73,174,450.0,2.59,0,174,1,1,1,0,0.0,2,23000.0,0.0,0.009782396034868808,0.4355,3,1,0.1774,1.5968,1.4355,1.2903
PRV53995,No,440,146.67,136.14,3,0.0,0.0,0,3,3,0,2,0,0.0,3,146.66666666666666,0.0,0.0,0.6667,1,1,0.0,1.6667,2.0,1.6667
PRV53996,No,11390,2278.0,4876.26,5,2136.0,427.2,2,3,4,2,0,0,0.4,6,1898.3333333333333,0.5,0.18751646036344483,0.2,2,1,0.4,1.8,1.2,1.0
PRV53997,No,70230,408.31,721.96,172,310.0,1.8,0,172,2,1,2,0,0.0,3,23410.0,0.0,0.0044140052113738944,0.4316,2,1,0.1684,1.5789,1.4526,1.3579
PRV53999,No,60,60.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,60.0,0.0,0.0,1.0,1,1,0.0,2.0,1.0,2.0
PRV54000,No,42220,204.95,445.1,206,650.0,3.16,0,206,5,4,3,0,0.0,9,4691.111111111111,0.0,0.015395182492124772,0.3474,4,2,0.1895,1.6526,1.3474,1.3579
PRV54001,No,61000,7625.0,8450.49,8,8544.0,1068.0,8,0,2,2,2,0,1.0,4,15250.0,8.0,0.14006327765118604,0.375,3,1,0.25,1.625,1.25,1.125
PRV54002,No,2060,187.27,276.84,11,0.0,0.0,0,11,3,1,3,0,0.0,4,515.0,0.0,0.0,0.4545,2,1,0.0909,1.6364,1.3636,1.1818
PRV54004,No,1090,136.25,126.6,8,0.0,0.0,0,8,1,1,1,0,0.0,2,545.0,0.0,0.0,0.375,2,1,0.0,1.75,1.5,1.5
PRV54005,No,1800,225.0,289.14,8,20.0,2.5,0,8,2,1,2,0,0.0,3,600.0,0.0,0.01110494169905608,0.125,2,1,0.125,1.25,1.125,1.25
PRV54006,No,90,90.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,90.0,0.0,0.0,1.0,1,1,1.0,1.0,1.0,1.0
PRV54007,No,1400,280.0,459.29,5,40.0,8.0,0,5,2,2,1,0,0.0,4,350.0,0.0,0.028551034975017844,0.2,1,1,0.4,1.6,1.2,1.4
PRV54008,No,12860,257.2,454.09,50,260.0,5.2,0,50,2,2,2,0,0.0,4,3215.0,0.0,0.02021615737500972,0.3659,3,1,0.1951,1.4878,1.4146,1.2927
PRV54009,No,40,40.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,40.0,0.0,0.0,1.0,1,1,0.0,2.0,2.0,1.0
PRV54011,No,70,35.0,7.07,2,0.0,0.0,0,2,2,0,0,0,0.0,2,35.0,0.0,0.0,0.0,1,1,0.0,1.0,2.0,1.0
PRV54012,No,3800,475.0,897.98,8,0.0,0.0,0,8,2,2,2,0,0.0,4,950.0,0.0,0.0,0.375,2,1,0.0,1.625,1.375,1.375
PRV54013,No,100,100.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,100.0,0.0,0.0,0.0,1,1,0.0,1.0,2.0,1.0
PRV54014,No,410,205.0,275.77,2,0.0,0.0,0,2,2,1,1,0,0.0,3,136.66666666666666,0.0,0.0,0.5,1,1,0.5,2.0,1.0,1.0
PRV54016,No,640,160.0,229.06,4,80.0,20.0,0,4,2,1,1,0,0.0,3,213.33333333333334,0.0,0.12480499219968799,0.75,2,1,0.0,2.0,1.5,1.5
PRV54017,No,2610,200.77,488.32,13,0.0,0.0,0,13,2,0,2,0,0.0,2,1305.0,0.0,0.0,0.6923,3,1,0.2308,1.6154,1.5385,1.5385
PRV54019,No,900,225.0,189.3,4,0.0,0.0,0,4,2,1,0,0,0.0,3,300.0,0.0,0.0,0.25,2,1,0.0,2.0,1.75,1.75
PRV54020,No,2050,292.86,310.31,7,40.0,5.71,0,7,1,1,1,0,0.0,2,1025.0,0.0,0.019502681618722574,0.5,2,1,0.1667,1.8333,1.6667,1.5
PRV54021,No,1980,99.0,168.8,20,190.0,9.5,0,20,2,1,1,0,0.0,3,660.0,0.0,0.09591115598182735,0.5789,3,1,0.1579,1.6316,1.2105,1.3684
PRV54023,No,2060,114.44,135.44,18,0.0,0.0,0,18,1,0,0,0,0.0,1,2060.0,0.0,0.0,0.5,1,1,0.2143,1.7143,1.5714,1.2143
PRV54024,No,17870,470.26,779.73,38,40.0,1.05,0,38,2,2,2,0,0.0,4,4467.5,0.0,0.002238263107828325,0.4062,3,1,0.2188,1.7188,1.375,1.3125
PRV54025,No,8980,449.0,802.95,20,100.0,5.0,0,20,1,1,1,0,0.0,2,4490.0,0.0,0.011134617525887985,0.5,2,1,0.2222,1.6667,1.4444,1.2778
PRV54026,No,2420,806.67,1210.01,3,50.0,16.67,0,3,2,1,0,0,0.0,3,806.6666666666666,0.0,0.020652622883106153,0.0,1,1,0.0,1.6667,1.6667,1.6667
PRV54027,No,1390,99.29,162.08,14,0.0,0.0,0,14,2,1,2,0,0.0,3,463.3333333333333,0.0,0.0,0.25,2,1,0.25,1.625,1.375,1.375
PRV54028,No,720,120.0,138.71,6,0.0,0.0,0,6,3,1,2,0,0.0,4,180.0,0.0,0.0,0.5,2,1,0.0,1.6667,1.3333,1.1667
PRV54029,No,320,160.0,197.99,2,0.0,0.0,0,2,1,0,0,0,0.0,1,320.0,0.0,0.0,0.5,1,1,0.0,1.5,1.5,2.0
PRV54030,No,2820,201.43,492.82,14,0.0,0.0,0,14,2,1,2,0,0.0,3,940.0,0.0,0.0,0.3571,3,1,0.1429,1.5,1.5,1.4286
PRV54031,No,2270,454.0,760.09,5,100.0,20.0,0,5,2,0,2,0,0.0,2,1135.0,0.0,0.044033465433729636,0.4,1,1,0.0,1.8,1.8,1.4
PRV54033,No,30,30.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,30.0,0.0,0.0,1.0,1,1,0.0,1.0,1.0,1.0
PRV54034,No,70,70.0,0.0,1,100.0,100.0,0,1,1,0,0,0,0.0,1,70.0,0.0,1.408450704225352,1.0,1,1,0.0,2.0,2.0,2.0
PRV54036,No,25890,258.9,545.04,100,340.0,3.4,0,100,3,2,3,0,0.0,5,5178.0,0.0,0.013131976362442548,0.4227,3,1,0.1856,1.6392,1.433,1.2887
PRV54037,No,10510,618.24,1042.32,17,0.0,0.0,0,17,2,3,1,0,0.0,5,2102.0,0.0,0.0,0.4375,3,1,0.25,1.6875,1.375,1.125
PRV54038,No,5840,307.37,463.98,19,80.0,4.21,0,19,2,2,2,0,0.0,4,1460.0,0.0,0.01369628488272556,0.4,2,1,0.1333,1.6,1.2667,1.2
PRV54039,No,4770,170.36,236.6,28,50.0,1.79,0,28,1,1,1,0,0.0,2,2385.0,0.0,0.010479983232026828,0.5556,3,1,0.1667,1.5556,1.2778,1.3333
PRV54040,No,250,125.0,106.07,2,0.0,0.0,0,2,1,0,0,0,0.0,1,250.0,0.0,0.0,0.0,2,1,0.5,1.5,1.5,1.0
PRV54041,No,35330,543.54,1848.11,65,200.0,3.08,0,65,4,3,3,0,0.0,7,5047.142857142857,0.0,0.005660751181681809,0.4062,3,1,0.1875,1.6562,1.3438,1.125
PRV54043,No,5540,1846.67,1658.47,3,0.0,0.0,0,3,1,0,0,0,0.0,1,5540.0,0.0,0.0,0.3333,2,1,0.6667,1.3333,1.3333,1.3333
PRV54044,No,820,136.67,144.31,6,0.0,0.0,0,6,6,1,1,0,0.0,7,117.14285714285714,0.0,0.0,0.3333,1,1,0.0,1.5,1.6667,1.3333
PRV54045,No,240,80.0,17.32,3,0.0,0.0,0,3,1,1,1,0,0.0,2,120.0,0.0,0.0,0.5,1,1,0.5,2.0,1.5,1.0
PRV54046,No,0,0.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,2.0,1.0,1.0
PRV54048,No,830,207.5,329.58,4,0.0,0.0,0,4,1,1,1,0,0.0,2,415.0,0.0,0.0,0.25,1,1,0.25,1.75,1.75,1.25
PRV54049,No,34600,262.12,527.93,132,330.0,2.5,0,132,5,3,4,0,0.0,8,4325.0,0.0,0.009537296609924568,0.3784,2,1,0.1351,1.7027,1.5135,1.3514
PRV54050,No,500,500.0,0.0,1,0.0,0.0,0,1,1,0,1,0,0.0,1,500.0,0.0,0.0,0.0,1,1,0.0,2.0,2.0,2.0
PRV54051,No,38000,7600.0,3714.84,5,5340.0,1068.0,5,0,1,1,1,0,1.0,2,19000.0,5.0,0.14052261782584669,0.4,2,1,0.0,1.4,1.6,1.2
PRV54052,No,75000,12500.0,9027.74,6,6408.0,1068.0,6,0,1,1,1,0,1.0,2,37500.0,6.0,0.08543886081518913,0.5,1,1,0.1667,1.6667,1.5,1.6667
PRV54053,No,10,10.0,0.0,1,0.0,0.0,0,1,1,1,1,0,0.0,2,5.0,0.0,0.0,1.0,1,1,0.0,2.0,2.0,2.0
PRV54054,No,5000,5000.0,0.0,1,1068.0,1068.0,1,0,1,0,0,0,1.0,1,5000.0,1.0,0.21355728854229153,0.0,1,1,1.0,1.0,1.0,1.0
PRV54055,No,214000,8560.0,6976.63,25,25632.0,1068.0,25,0,4,2,3,0,1.0,6,35666.666666666664,25.0,0.11977514123765777,0.24,2,1,0.2,1.6,1.2,1.08
PRV54056,Yes,197000,9380.95,6924.42,21,20292.0,1068.0,21,0,2,2,0,1,1.0,4,49250.0,21.0,0.10300455327637931,0.8,2,1,0.2667,1.3333,1.4,1.1333
PRV54057,No,0,0.0,0.0,1,0.0,0.0,0,1,1,1,1,0,0.0,2,0.0,0.0,0.0,0.0,1,1,0.0,2.0,2.0,1.0
PRV54058,No,284000,8114.29,6759.62,35,37380.0,1068.0,35,0,2,2,0,0,1.0,4,71000.0,35.0,0.13161925486177867,0.5,3,1,0.2059,1.3824,1.2059,1.2353
PRV54059,No,172000,9555.56,10427.46,18,19224.0,1068.0,18,0,4,5,2,0,1.0,9,19111.11111111111,18.0,0.11176679205353457,0.3889,2,1,0.2222,1.6667,1.3889,1.1667
PRV54060,No,164000,10250.0,5360.35,16,17088.0,1068.0,16,0,1,1,2,0,1.0,2,82000.0,16.0,0.10419448661898403,0.4375,2,1,0.25,1.5,1.3125,1.3125
PRV54061,No,30470,2770.0,4708.0,11,4282.0,389.27,4,7,8,3,4,0,0.36363636363636365,11,2770.0,0.5,0.14052705851465327,0.3,2,1,0.2,1.8,1.2,1.1
PRV54062,No,17730,1611.82,3355.13,11,2186.0,198.73,2,9,7,1,3,0,0.18181818181818182,8,2216.25,0.2,0.12328689865207829,0.5,1,2,0.1,1.5,1.5,1.4
PRV54063,No,8620,507.06,1006.74,17,1118.0,65.76,1,16,12,4,4,0,0.058823529411764705,16,538.75,0.058823529411764705,0.1296833314000696,0.5385,1,2,0.0769,1.9231,1.6154,1.3846
PRV54064,No,222200,1821.31,4575.1,122,17898.0,146.7,16,106,15,9,7,0,0.13114754098360656,24,9258.333333333334,0.14953271028037382,0.08054869240012422,0.3889,3,3,0.2361,1.75,1.4028,1.3056
PRV54065,Yes,256620,2730.0,5065.04,94,25742.0,273.85,24,70,19,9,12,1,0.2553191489361702,28,9165.0,0.3380281690140845,0.1003113540980668,0.4507,4,2,0.169,1.6197,1.4648,1.2676
PRV54066,No,41710,281.82,539.13,148,720.0,4.86,0,148,8,8,4,0,0.0,16,2606.875,0.0,0.017261633621826377,0.4636,4,6,0.1545,1.6455,1.3545,1.2545
PRV54068,No,570,81.43,99.24,7,0.0,0.0,0,7,7,0,1,0,0.0,7,81.42857142857143,0.0,0.0,0.8571,2,2,0.2857,1.7143,1.2857,1.1429
PRV54070,Yes,393990,268.57,542.55,1467,3780.0,2.58,0,1467,255,134,186,1,0.0,389,1012.8277634961439,0.0,0.009594127784644827,0.4129,4,38,0.1869,1.6389,1.4401,1.3331
PRV54071,No,229020,525.28,1550.39,436,9484.0,21.75,8,428,23,20,6,0,0.01834862385321101,43,5326.046511627907,0.018648018648018648,0.04141104964173591,0.4308,3,7,0.2,1.6523,1.3938,1.3446
PRV54072,No,105640,3521.33,7898.82,30,6408.0,213.6,6,24,15,7,8,0,0.2,22,4801.818181818182,0.24,0.060658267150064844,0.3462,1,3,0.1538,1.7308,1.4615,1.3077
PRV54073,No,116390,2645.23,6871.17,44,7616.0,173.09,7,37,18,5,11,0,0.1590909090909091,23,5060.434782608696,0.18421052631578946,0.06543461264187093,0.3929,2,1,0.2143,1.5357,1.4286,1.2857
PRV54074,Yes,342890,3034.42,8673.33,113,23816.0,212.64,23,90,77,28,37,1,0.20353982300884957,105,3265.6190476190477,0.25274725274725274,0.06945647450647582,0.3761,3,9,0.1835,1.5963,1.4312,1.3028
PRV54075,Yes,697520,459.2,2045.27,1519,37768.0,24.88,32,1487,37,27,15,1,0.02106649111257406,64,10898.75,0.021505376344086023,0.054146040047539784,0.422,4,14,0.156,1.6495,1.4462,1.3495
PRV54076,No,91970,1768.65,4448.13,52,9752.0,187.54,9,43,26,10,13,0,0.17307692307692307,36,2554.722222222222,0.20454545454545456,0.1060334235791717,0.46,3,6,0.08,1.58,1.54,1.42
PRV54077,Yes,537320,7070.0,8459.38,76,53400.0,721.62,52,24,19,5,7,1,0.6842105263157895,24,22388.333333333332,2.08,0.09938193370443366,0.4286,3,6,0.2143,1.6,1.3429,1.2571
PRV54078,No,214380,1801.51,5126.4,119,20822.0,176.46,20,99,72,24,30,0,0.16806722689075632,96,2233.125,0.2,0.09712614457437926,0.4862,3,10,0.211,1.633,1.3761,1.3761
PRV54080,No,176370,307.8,737.34,573,1250.0,2.18,0,573,4,4,2,0,0.0,8,22046.25,0.0,0.0070873329515623315,0.4559,4,5,0.1494,1.6705,1.4559,1.3946
PRV54081,No,135200,9657.14,10330.57,14,11748.0,839.14,11,3,9,5,2,0,0.7857142857142857,14,9657.142857142857,2.75,0.08689284842567732,0.3077,1,2,0.2308,1.6154,1.5385,1.3077
PRV54082,No,35450,3222.73,4009.85,11,5340.0,485.45,5,6,11,4,3,0,0.45454545454545453,15,2363.3333333333335,0.7142857142857143,0.15063044766015063,0.1818,1,1,0.2727,1.5455,1.5455,1.4545
PRV54083,No,133780,479.5,1924.96,279,9364.0,33.56,8,271,12,8,3,0,0.02867383512544803,20,6689.0,0.029411764705882353,0.0699949918149812,0.4335,4,4,0.1618,1.7168,1.4624,1.2659
PRV54084,No,82310,1679.8,4384.74,49,8664.0,176.82,8,41,43,11,15,0,0.16326530612244897,54,1524.2592592592594,0.19047619047619047,0.10525932135437548,0.3023,3,4,0.1395,1.6047,1.3721,1.2558
PRV54085,No,602110,2573.12,5080.02,234,62504.0,267.11,58,176,146,59,69,0,0.24786324786324787,205,2937.121951219512,0.327683615819209,0.10380810182840042,0.3756,4,17,0.1726,1.6294,1.467,1.3706
PRV54086,No,12550,190.15,362.48,66,280.0,4.24,0,66,39,11,23,0,0.0,50,251.0,0.0,0.022308979364194088,0.4667,3,11,0.1167,1.6,1.5333,1.2833
PRV54089,No,91230,2225.12,5967.53,41,7756.0,189.17,7,34,21,12,11,0,0.17073170731707318,33,2764.5454545454545,0.2,0.085014962019489,0.439,4,3,0.1707,1.7073,1.4146,1.2683
PRV54090,No,320740,1688.11,4007.76,190,34776.0,183.03,32,158,17,13,10,0,0.16842105263157894,30,10691.333333333334,0.20125786163522014,0.10842393083515983,0.4228,4,5,0.1951,1.6016,1.5041,1.2764
PRV54091,No,22820,203.75,452.55,112,130.0,1.16,0,112,3,2,1,0,0.0,5,4564.0,0.0,0.005696507602646685,0.4211,3,2,0.1711,1.6447,1.4868,1.3421
PRV54092,No,141550,294.28,588.23,481,1760.0,3.66,0,481,165,58,109,0,0.0,223,634.7533632286995,0.0,0.012433681146724503,0.4589,4,21,0.1596,1.606,1.4015,1.3242
PRV54093,Yes,514980,5786.29,9078.84,89,42900.0,487.5,41,48,66,27,23,1,0.4606741573033708,93,5537.419354838709,0.8367346938775511,0.08330404422687439,0.4651,3,5,0.1977,1.6047,1.3372,1.2093
PRV54096,No,920,131.43,131.58,7,0.0,0.0,0,7,5,0,2,0,0.0,5,184.0,0.0,0.0,0.2857,2,2,0.1429,1.7143,1.5714,1.4286
PRV54098,Yes,120400,470.31,1470.14,256,9044.0,35.47,9,247,23,10,15,1,0.03515625,33,3648.4848484848485,0.036290322580645164,0.07511565518558816,0.4167,2,1,0.1146,1.7188,1.5521,1.4271
PRV54099,No,187860,865.71,4014.54,217,15582.0,71.81,14,203,12,9,5,0,0.06451612903225806,21,8945.714285714286,0.06862745098039216,0.08294430456560968,0.433,3,2,0.1237,1.6392,1.5361,1.3918
PRV54101,No,65790,2268.62,3960.36,29,11748.0,405.1,11,18,22,10,10,0,0.3793103448275862,32,2055.9375,0.5789473684210527,0.17856545728139106,0.3571,2,2,0.2143,1.4286,1.2857,1.25
PRV54102,No,100720,4379.13,9707.57,23,8594.0,390.64,9,14,13,4,5,0,0.391304347826087,17,5924.705882352941,0.6,0.08532480813335848,0.6111,1,2,0.1111,1.7778,1.2778,1.3889
PRV54103,Yes,104930,561.12,1800.24,187,8834.0,47.24,8,179,3,2,4,1,0.0427807486631016,5,20986.0,0.044444444444444446,0.08418865730813582,0.5488,3,5,0.122,1.6341,1.439,1.3659
PRV54106,No,69910,1792.56,5180.45,39,5480.0,140.51,5,34,25,9,13,0,0.1282051282051282,34,2056.176470588235,0.14285714285714285,0.0783853756919512,0.4054,2,3,0.1351,1.6216,1.3514,1.3784
PRV54107,No,44080,299.86,612.11,147,220.0,1.5,0,147,63,22,42,0,0.0,85,518.5882352941177,0.0,0.0049908123681404685,0.4806,4,5,0.1628,1.5814,1.4806,1.3178
PRV54109,No,4950,309.38,596.54,16,30.0,1.88,0,16,2,2,1,0,0.0,4,1237.5,0.0,0.0060593819430418095,0.6429,1,1,0.0714,1.5,1.4286,1.2857
PRV54110,No,450,64.29,66.8,7,20.0,2.86,0,7,6,1,3,0,0.0,7,64.28571428571429,0.0,0.04434589800443459,0.5714,1,3,0.4286,1.7143,1.7143,1.1429
PRV54111,Yes,590000,2369.48,6402.27,249,58202.0,233.74,54,195,19,11,9,1,0.21686746987951808,30,19666.666666666668,0.2755102040816326,0.09864729042832131,0.4205,3,5,0.1307,1.6705,1.4716,1.3636
PRV54112,No,6590,212.58,507.61,31,40.0,1.29,0,31,11,4,5,0,0.0,15,439.3333333333333,0.0,0.006068881808526779,0.3333,3,2,0.2222,1.5556,1.5,1.3333
PRV54113,No,60,60.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,60.0,0.0,0.0,1.0,1,1,0.0,2.0,2.0,1.0
PRV54114,No,22790,2071.82,3270.16,11,3344.0,304.0,3,8,6,3,2,0,0.2727272727272727,9,2532.222222222222,0.3333333333333333,0.1467245842657189,0.2222,2,1,0.3333,1.6667,1.3333,1.2222
PRV54115,No,170,42.5,42.72,4,0.0,0.0,0,4,2,2,1,0,0.0,4,42.5,0.0,0.0,0.25,1,1,0.0,1.5,1.0,1.25
PRV54116,No,1280,80.0,84.22,16,10.0,0.62,0,16,2,1,1,0,0.0,3,426.6666666666667,0.0,0.0078064012490242,0.25,1,1,0.25,1.5,1.0,1.0
PRV54117,No,320,53.33,25.82,6,0.0,0.0,0,6,4,0,1,0,0.0,4,80.0,0.0,0.0,0.5,1,1,0.0,1.6667,1.3333,1.3333
PRV54118,No,470,58.75,28.5,8,100.0,12.5,0,8,5,1,4,0,0.0,6,78.33333333333333,0.0,0.21231422505307856,0.625,1,2,0.0,1.625,1.5,1.375
PRV54119,No,1980,141.43,211.4,14,60.0,4.29,0,14,10,2,3,0,0.0,12,165.0,0.0,0.03028773346794548,0.5,3,3,0.0833,1.6667,1.5,1.1667
PRV54120,No,1000,500.0,141.42,2,0.0,0.0,0,2,1,0,1,0,0.0,1,1000.0,0.0,0.0,1.0,1,1,0.0,1.5,1.5,1.5
PRV54121,No,15370,320.21,520.86,48,140.0,2.92,0,48,5,3,3,0,0.0,8,1921.25,0.0,0.00910806063366079,0.4211,1,1,0.2105,1.6842,1.4737,1.2632
PRV54122,No,510,127.5,83.82,4,0.0,0.0,0,4,4,1,1,0,0.0,5,102.0,0.0,0.0,0.25,1,1,0.25,1.5,1.75,1.25
PRV54123,No,110,55.0,35.36,2,60.0,30.0,0,2,2,0,1,0,0.0,2,55.0,0.0,0.5405405405405406,1.0,1,1,0.5,1.5,1.0,1.0
PRV54124,No,700,140.0,203.47,5,0.0,0.0,0,5,4,2,1,0,0.0,6,116.66666666666667,0.0,0.0,0.6,3,1,0.4,1.8,1.6,1.6
PRV54125,No,7180,652.73,1148.94,11,0.0,0.0,0,11,5,1,3,0,0.0,6,1196.6666666666667,0.0,0.0,0.5,1,1,0.3,1.6,1.1,1.3
PRV54127,No,9100,325.0,716.13,28,0.0,0.0,0,28,9,3,5,0,0.0,12,758.3333333333334,0.0,0.0,0.64,2,1,0.2,1.72,1.36,1.32
PRV54128,No,10440,386.67,443.92,27,0.0,0.0,0,27,7,4,6,0,0.0,11,949.0909090909091,0.0,0.0,0.5556,2,1,0.2222,1.8889,1.3333,1.4444
PRV54129,No,3120,624.0,848.84,5,0.0,0.0,0,5,4,0,2,0,0.0,4,780.0,0.0,0.0,0.4,1,1,0.0,1.6,1.2,1.2
PRV54130,No,9210,143.91,341.29,64,220.0,3.44,0,64,10,5,9,0,0.0,15,614.0,0.0,0.02388448594072305,0.3611,2,2,0.1944,1.6389,1.4444,1.3056
PRV54131,No,4010,167.08,251.51,24,10.0,0.42,0,24,3,3,3,0,0.0,6,668.3333333333334,0.0,0.0024931438544003987,0.3333,1,1,0.3333,1.75,1.5833,1.1667
